Chrom.1,,Chrom.1,,Chrom.1,,
30.36,56.67,30.36,35.24,30.36,100,
30.363,56.67,30.363,35.24,30.363,100,
30.366,56.67,30.366,35.24,30.366,100,
30.37,56.66885,30.37,35.24,30.37,100,
30.373,56.65,30.373,35.24,30.373,100,
30.376,56.65,30.376,35.24,30.376,100,
30.38,56.64942,30.38,35.24,30.38,100,
30.383,56.63934,30.383,35.24,30.383,100,
30.386,56.63,30.386,35.24,30.386,100,
30.39,56.63,30.39,35.24,30.39,100,
30.393,56.62933,30.393,35.24,30.393,100,
30.396,56.62,30.396,35.24,30.396,100,
30.4,56.62,30.4,35.24,30.4,100,
30.403,56.61933,30.403,35.24,30.403,100,
30.406,56.61,30.406,35.24,30.406,100,
30.41,56.60941,30.41,35.24,30.41,100,
30.413,56.6,30.413,35.24,30.413,100,
30.416,56.6,30.416,35.24,30.416,100,
30.42,56.59939,30.42,35.24,30.42,100,
30.423,56.59,30.423,35.24,30.423,100,
30.426,56.59,30.426,35.24,30.426,100,
30.43,56.58939,30.43,35.24,30.43,100,
30.433,56.57931,30.433,35.24,30.433,100,
30.436,56.57,30.436,35.24,30.436,100,
30.44,56.57,30.44,35.24,30.44,100,
30.443,56.57,30.443,35.24,30.443,100,
30.446,56.57,30.446,35.24,30.446,100,
30.45,56.57,30.45,35.24,30.45,100,
30.453,56.57,30.453,35.24,30.453,100,
30.456,56.57,30.456,35.24,30.456,100,
30.46,56.56937,30.46,35.24,30.46,100,
30.463,56.56,30.463,35.24,30.463,100,
30.466,56.56,30.466,35.24,30.466,100,
30.47,56.56,30.47,35.24,30.47,100,
30.473,56.56,30.473,35.24,30.473,100,
30.476,56.56,30.476,35.24,30.476,100,
30.48,56.56,30.48,35.24,30.48,100,
30.483,56.56,30.483,35.24,30.483,100,
30.486,56.56,30.486,35.24,30.486,100,
30.49,56.56,30.49,35.24,30.49,100,
30.493,56.56,30.493,35.24,30.493,100,
30.496,56.56,30.496,35.24,30.496,100,
30.5,56.56,30.5,35.24,30.5,100,
30.503,56.56,30.503,35.24,30.503,100,
30.506,56.56,30.506,35.24,30.506,100,
30.51,56.56,30.51,35.24,30.51,100,
30.513,56.56,30.513,35.24,30.513,100,
30.516,56.56,30.516,35.24,30.516,100,
30.52,56.56,30.52,35.24,30.52,100,
30.523,56.55954,30.523,35.24,30.523,100,
30.526,56.55,30.526,35.24,30.526,100,
30.53,56.55,30.53,35.24,30.53,100,
30.533,56.55,30.533,35.24,30.533,100,
30.536,56.55,30.536,35.24,30.536,100,
30.54,56.55,30.54,35.24,30.54,100,
30.543,56.55,30.543,35.24,30.543,100,
30.546,56.54942,30.546,35.24,30.546,100,
30.55,56.54,30.55,35.24,30.55,100,
30.553,56.54,30.553,35.24,30.553,100,
30.556,56.54,30.556,35.24,30.556,100,
30.56,56.54,30.56,35.24,30.56,100,
30.563,56.54,30.563,35.24,30.563,100,
30.566,56.54,30.566,35.24,30.566,100,
30.57,56.54,30.57,35.24,30.57,100,
30.573,56.53951,30.573,35.24,30.573,100,
30.576,56.53,30.576,35.24,30.576,100,
30.58,56.53,30.58,35.23932,30.58,100,
30.583,56.53,30.583,35.23,30.583,100,
30.586,56.53,30.586,35.23,30.586,100,
30.59,56.53,30.59,35.23,30.59,100,
30.593,56.53,30.593,35.23,30.593,100,
30.596,56.53,30.596,35.23,30.596,100,
30.6,56.5293,30.6,35.23,30.6,100,
30.603,56.52,30.603,35.23,30.603,100,
30.606,56.52,30.606,35.23,30.606,100,
30.61,56.52,30.61,35.23,30.61,100,
30.613,56.52,30.613,35.23,30.613,100,
30.617,56.52,30.617,35.23,30.617,100,
30.62,56.52,30.62,35.23,30.62,100,
30.623,56.51947,30.623,35.23,30.623,100,
30.627,56.51,30.627,35.23,30.627,100,
30.63,56.51,30.63,35.23,30.63,100,
30.633,56.51,30.633,35.23,30.633,100,
30.637,56.51,30.637,35.23,30.637,100,
30.64,56.51,30.64,35.23,30.64,100,
30.643,56.51,30.643,35.23,30.643,100,
30.647,56.51,30.647,35.23,30.647,100,
30.65,56.51,30.65,35.23,30.65,100,
30.653,56.50945,30.653,35.23,30.653,100,
30.657,56.5,30.657,35.23,30.657,100,
30.66,56.5,30.66,35.23,30.66,100,
30.663,56.5,30.663,35.23,30.663,100,
30.667,56.5,30.667,35.23,30.667,100,
30.67,56.5,30.67,35.23,30.67,100,
30.673,56.5,30.673,35.23,30.673,100,
30.677,56.49936,30.677,35.23,30.677,100,
30.68,56.49,30.68,35.23,30.68,100,
30.683,56.49,30.683,35.23,30.683,100,
30.687,56.49,30.687,35.23,30.687,100,
30.69,56.49,30.69,35.23,30.69,100,
30.693,56.49,30.693,35.23,30.693,100,
30.697,56.49,30.697,35.23,30.697,100,
30.7,56.48952,30.7,35.23,30.7,100,
30.703,56.47942,30.703,35.23,30.703,100,
30.707,56.47,30.707,35.23,30.707,100,
30.71,56.47,30.71,35.23,30.71,100,
30.713,56.47,30.713,35.23,30.713,100,
30.717,56.47,30.717,35.23,30.717,100,
30.72,56.47,30.72,35.23,30.72,100,
30.723,56.47,30.723,35.23,30.723,100,
30.727,56.46933,30.727,35.23,30.727,100,
30.73,56.4595,30.73,35.23,30.73,100,
30.733,56.45,30.733,35.23,30.733,100,
30.737,56.45,30.737,35.23,30.737,100,
30.74,56.4495,30.74,35.23,30.74,100,
30.743,56.44,30.743,35.23,30.743,100,
30.747,56.44,30.747,35.23,30.747,100,
30.75,56.44,30.75,35.23,30.75,100,
30.753,56.43939,30.753,35.23,30.753,100,
30.757,56.43,30.757,35.23,30.757,100,
30.76,56.43,30.76,35.23,30.76,100,
30.763,56.43,30.763,35.23,30.763,100,
30.767,56.42931,30.767,35.23,30.767,100,
30.77,56.42,30.77,35.23,30.77,100,
30.773,56.42,30.773,35.23,30.773,100,
30.777,56.4193,30.777,35.23,30.777,100,
30.78,56.41,30.78,35.23,30.78,100,
30.783,56.41,30.783,35.23,30.783,100,
30.787,56.41,30.787,35.23,30.787,100,
30.79,56.41,30.79,35.23,30.79,100,
30.793,56.40937,30.793,35.23,30.793,100,
30.797,56.4,30.797,35.23,30.797,100,
30.8,56.4,30.8,35.23,30.8,100,
30.803,56.4,30.803,35.23,30.803,100,
30.807,56.4,30.807,35.23,30.807,100,
30.81,56.4,30.81,35.23,30.81,100,
30.813,56.4,30.813,35.23,30.813,100,
30.817,56.39927,30.817,35.23,30.817,100,
30.82,56.39,30.82,35.23,30.82,100,
30.823,56.39,30.823,35.23,30.823,100,
30.827,56.39,30.827,35.23,30.827,100,
30.83,56.38945,30.83,35.23,30.83,100,
30.833,56.38,30.833,35.23,30.833,100,
30.837,56.38,30.837,35.23,30.837,100,
30.84,56.38,30.84,35.23,30.84,100,
30.843,56.38,30.843,35.23,30.843,100,
30.847,56.37954,30.847,35.23,30.847,100,
30.85,56.37,30.85,35.23,30.85,100,
30.853,56.37,30.853,35.23,30.853,100,
30.857,56.37,30.857,35.23,30.857,100,
30.86,56.37,30.86,35.23,30.86,100,
30.863,56.37,30.863,35.23,30.863,100,
30.867,56.36952,30.867,35.23,30.867,100,
30.87,56.36,30.87,35.23,30.87,100,
30.873,56.36,30.873,35.23,30.873,100,
30.877,56.36,30.877,35.23,30.877,100,
30.88,56.36,30.88,35.23,30.88,100,
30.883,56.35865,30.883,35.23,30.883,100,
30.887,56.34,30.887,35.23,30.887,100,
30.89,56.34,30.89,35.23,30.89,100,
30.893,56.33932,30.893,35.23,30.893,100,
30.897,56.32951,30.897,35.23,30.897,100,
30.9,56.32,30.9,35.23,30.9,100,
30.903,56.32,30.903,35.23,30.903,100,
30.907,56.32,30.907,35.23,30.907,100,
30.91,56.32,30.91,35.23,30.91,100,
30.913,56.32,30.913,35.23,30.913,100,
30.917,56.32,30.917,35.23,30.917,100,
30.92,56.32,30.92,35.23,30.92,100,
30.923,56.31931,30.923,35.23,30.923,100,
30.927,56.31,30.927,35.23,30.927,100,
30.93,56.31,30.93,35.23,30.93,100,
30.933,56.31,30.933,35.23,30.933,100,
30.937,56.31,30.937,35.23,30.937,100,
30.94,56.31,30.94,35.23,30.94,100,
30.943,56.31,30.943,35.23,30.943,100,
30.947,56.31,30.947,35.23,30.947,100,
30.95,56.31,30.95,35.23,30.95,100,
30.953,56.31,30.953,35.23,30.953,100,
30.957,56.31,30.957,35.23,30.957,100,
30.96,56.30872,30.96,35.23,30.96,100,
30.963,56.29,30.963,35.23,30.963,100,
30.967,56.29,30.967,35.23,30.967,100,
30.97,56.29,30.97,35.23,30.97,100,
30.973,56.29,30.973,35.23,30.973,100,
30.977,56.29,30.977,35.23,30.977,100,
30.98,56.29,30.98,35.23,30.98,100,
30.983,56.29,30.983,35.23,30.983,100,
30.987,56.29,30.987,35.23,30.987,100,
30.99,56.29,30.99,35.22936,30.99,100,
30.993,56.29,30.993,35.22,30.993,100,
30.997,56.28944,30.997,35.22,30.997,100,
31,56.28,31,35.22,31,100,
31.003,56.28,31.003,35.22,31.003,100,
31.007,56.28,31.007,35.22,31.007,100,
31.01,56.28,31.01,35.22,31.01,100,
31.013,56.28,31.013,35.22,31.013,100,
31.017,56.28,31.017,35.22,31.017,100,
31.02,56.27934,31.02,35.22,31.02,100,
31.023,56.27,31.023,35.22,31.023,100,
31.027,56.27,31.027,35.22,31.027,100,
31.03,56.27,31.03,35.22,31.03,100,
31.033,56.27,31.033,35.22,31.033,100,
31.037,56.26942,31.037,35.22,31.037,100,
31.04,56.26,31.04,35.22,31.04,100,
31.043,56.26,31.043,35.22,31.043,100,
31.047,56.26,31.047,35.22,31.047,100,
31.05,56.26,31.05,35.22,31.05,100,
31.053,56.26,31.053,35.22,31.053,100,
31.057,56.26,31.057,35.22,31.057,100,
31.06,56.26,31.06,35.22,31.06,100,
31.063,56.2595,31.063,35.22,31.063,100,
31.067,56.25,31.067,35.22,31.067,100,
31.07,56.25,31.07,35.22,31.07,100,
31.073,56.2495,31.073,35.22,31.073,100,
31.077,56.24,31.077,35.22,31.077,100,
31.08,56.24,31.08,35.22,31.08,100,
31.083,56.24,31.083,35.22,31.083,100,
31.087,56.23939,31.087,35.22,31.087,100,
31.09,56.23,31.09,35.22,31.09,100,
31.093,56.23,31.093,35.22,31.093,100,
31.097,56.23,31.097,35.22,31.097,100,
31.1,56.23,31.1,35.22,31.1,100,
31.103,56.23,31.103,35.22,31.103,100,
31.107,56.23,31.107,35.22,31.107,100,
31.11,56.23,31.11,35.22,31.11,100,
31.113,56.23,31.113,35.22,31.113,100,
31.117,56.23,31.117,35.22,31.117,100,
31.12,56.23,31.12,35.22,31.12,100,
31.123,56.23,31.123,35.22,31.123,100,
31.127,56.22936,31.127,35.22,31.127,100,
31.13,56.22,31.13,35.22,31.13,100,
31.133,56.22,31.133,35.22,31.133,100,
31.137,56.21937,31.137,35.22,31.137,100,
31.14,56.21,31.14,35.22,31.14,100,
31.143,56.21,31.143,35.22,31.143,100,
31.147,56.21,31.147,35.22,31.147,100,
31.15,56.21,31.15,35.22,31.15,100,
31.153,56.21,31.153,35.22,31.153,100,
31.157,56.21,31.157,35.22,31.157,100,
31.16,56.21,31.16,35.22,31.16,100,
31.163,56.21,31.163,35.22,31.163,100,
31.167,56.21,31.167,35.22,31.167,100,
31.17,56.21,31.17,35.22,31.17,100,
31.173,56.20943,31.173,35.22,31.173,100,
31.177,56.2,31.177,35.22,31.177,100,
31.18,56.2,31.18,35.22,31.18,100,
31.183,56.2,31.183,35.22,31.183,100,
31.187,56.2,31.187,35.22,31.187,100,
31.19,56.2,31.19,35.22,31.19,100,
31.193,56.2,31.193,35.22,31.193,100,
31.197,56.2,31.197,35.22,31.197,100,
31.2,56.2,31.2,35.22,31.2,100,
31.203,56.19941,31.203,35.22,31.203,100,
31.207,56.19,31.207,35.22,31.207,100,
31.21,56.19,31.21,35.22,31.21,100,
31.213,56.19,31.213,35.22,31.213,100,
31.217,56.18932,31.217,35.22,31.217,100,
31.22,56.18,31.22,35.22,31.22,100,
31.223,56.18,31.223,35.22,31.223,100,
31.227,56.18,31.227,35.22,31.227,100,
31.23,56.1795,31.23,35.22,31.23,100,
31.233,56.17,31.233,35.22,31.233,100,
31.237,56.17,31.237,35.22,31.237,100,
31.24,56.17,31.24,35.22,31.24,100,
31.243,56.17,31.243,35.22,31.243,100,
31.247,56.17,31.247,35.22,31.247,100,
31.25,56.17,31.25,35.22,31.25,100,
31.253,56.17,31.253,35.22,31.253,100,
31.257,56.17,31.257,35.22,31.257,100,
31.26,56.17,31.26,35.22,31.26,100,
31.263,56.17,31.263,35.22,31.263,100,
31.267,56.16928,31.267,35.22,31.267,100,
31.27,56.16,31.27,35.22,31.27,100,
31.273,56.16,31.273,35.22,31.273,100,
31.277,56.16,31.277,35.22,31.277,100,
31.28,56.16,31.28,35.22,31.28,100,
31.283,56.16,31.283,35.22,31.283,100,
31.287,56.16,31.287,35.22,31.287,100,
31.29,56.16,31.29,35.22,31.29,100,
31.293,56.15937,31.293,35.22,31.293,100,
31.297,56.15,31.297,35.22,31.297,100,
31.3,56.15,31.3,35.22,31.3,100,
31.303,56.15063,31.303,35.22,31.303,100,
31.307,56.15954,31.307,35.22,31.307,100,
31.31,56.15,31.31,35.22,31.31,100,
31.313,56.15,31.313,35.22,31.313,100,
31.317,56.14954,31.317,35.22,31.317,100,
31.32,56.14,31.32,35.22,31.32,100,
31.323,56.14,31.323,35.22,31.323,100,
31.327,56.14,31.327,35.22,31.327,100,
31.33,56.14057,31.33,35.22,31.33,100,
31.333,56.15,31.333,35.22,31.333,100,
31.337,56.15,31.337,35.22,31.337,100,
31.34,56.15,31.34,35.22,31.34,100,
31.343,56.15,31.343,35.22,31.343,100,
31.347,56.15,31.347,35.22,31.347,100,
31.35,56.15,31.35,35.22,31.35,100,
31.353,56.15,31.353,35.22,31.353,100,
31.357,56.15,31.357,35.22,31.357,100,
31.36,56.15,31.36,35.22,31.36,100,
31.363,56.15,31.363,35.22,31.363,100,
31.367,56.14952,31.367,35.22,31.367,100,
31.37,56.14,31.37,35.22,31.37,100,
31.373,56.14,31.373,35.22,31.373,100,
31.377,56.14,31.377,35.22,31.377,100,
31.38,56.14,31.38,35.22,31.38,100,
31.383,56.14,31.383,35.22,31.383,100,
31.387,56.14,31.387,35.22,31.387,100,
31.39,56.14,31.39,35.22,31.39,100,
31.393,56.14069,31.393,35.22,31.393,100,
31.397,56.14949,31.397,35.22,31.397,100,
31.4,56.14,31.4,35.22,31.4,100,
31.403,56.14,31.403,35.22,31.403,100,
31.407,56.14,31.407,35.22,31.407,100,
31.41,56.14,31.41,35.22,31.41,100,
31.413,56.14,31.413,35.22,31.413,100,
31.417,56.14,31.417,35.22,31.417,100,
31.42,56.14,31.42,35.22,31.42,100,
31.423,56.14,31.423,35.22,31.423,100,
31.427,56.14,31.427,35.22,31.427,100,
31.43,56.14,31.43,35.22,31.43,100,
31.433,56.14,31.433,35.22,31.433,100,
31.437,56.14,31.437,35.22,31.437,100,
31.44,56.14,31.44,35.22,31.44,100,
31.443,56.14,31.443,35.22,31.443,100,
31.447,56.14,31.447,35.22,31.447,100,
31.45,56.14,31.45,35.22,31.45,100,
31.453,56.14,31.453,35.22,31.453,100,
31.457,56.14,31.457,35.22,31.457,100,
31.46,56.14,31.46,35.22,31.46,100,
31.463,56.14,31.463,35.22,31.463,100,
31.467,56.14,31.467,35.22,31.467,100,
31.47,56.14,31.47,35.22,31.47,100,
31.473,56.13954,31.473,35.22,31.473,100,
31.477,56.13,31.477,35.22,31.477,100,
31.48,56.13,31.48,35.22,31.48,100,
31.483,56.13,31.483,35.22,31.483,100,
31.487,56.13,31.487,35.22,31.487,100,
31.49,56.13,31.49,35.22,31.49,100,
31.493,56.13,31.493,35.22,31.493,100,
31.497,56.13,31.497,35.22,31.497,100,
31.5,56.13,31.5,35.22,31.5,100,
31.503,56.13,31.503,35.22,31.503,100,
31.507,56.13,31.507,35.22,31.507,100,
31.51,56.13,31.51,35.22,31.51,100,
31.513,56.13,31.513,35.22,31.513,100,
31.517,56.13,31.517,35.22,31.517,100,
31.52,56.13,31.52,35.22,31.52,100,
31.523,56.13049,31.523,35.22,31.523,100,
31.527,56.14,31.527,35.22,31.527,100,
31.53,56.14,31.53,35.22,31.53,100,
31.533,56.14,31.533,35.22,31.533,100,
31.537,56.14,31.537,35.22,31.537,100,
31.54,56.14,31.54,35.22,31.54,100,
31.543,56.14,31.543,35.22,31.543,100,
31.547,56.1394,31.547,35.22,31.547,100,
31.55,56.13,31.55,35.22,31.55,100,
31.553,56.13,31.553,35.22,31.553,100,
31.557,56.13,31.557,35.22,31.557,100,
31.56,56.13,31.56,35.22,31.56,100,
31.563,56.13,31.563,35.22,31.563,100,
31.567,56.13,31.567,35.22,31.567,100,
31.57,56.13,31.57,35.22,31.57,100,
31.573,56.13,31.573,35.22,31.573,100,
31.577,56.13,31.577,35.22,31.577,100,
31.58,56.13,31.58,35.22,31.58,100,
31.583,56.13,31.583,35.22,31.583,100,
31.587,56.13,31.587,35.22,31.587,100,
31.59,56.13,31.59,35.22,31.59,100,
31.593,56.13,31.593,35.22,31.593,100,
31.597,56.13,31.597,35.22,31.597,100,
31.6,56.13,31.6,35.22,31.6,100,
31.603,56.13,31.603,35.22,31.603,100,
31.607,56.13,31.607,35.22,31.607,100,
31.61,56.12955,31.61,35.22,31.61,100,
31.613,56.12054,31.613,35.22,31.613,100,
31.617,56.13,31.617,35.22,31.617,100,
31.62,56.13,31.62,35.22,31.62,100,
31.623,56.13,31.623,35.22,31.623,100,
31.627,56.13,31.627,35.22,31.627,100,
31.63,56.13,31.63,35.22,31.63,100,
31.633,56.13,31.633,35.22,31.633,100,
31.637,56.12936,31.637,35.22,31.637,100,
31.64,56.11954,31.64,35.22,31.64,100,
31.643,56.11,31.643,35.22,31.643,100,
31.647,56.11,31.647,35.22,31.647,100,
31.65,56.10954,31.65,35.22,31.65,100,
31.653,56.09943,31.653,35.22,31.653,100,
31.657,56.09,31.657,35.22,31.657,100,
31.66,56.09,31.66,35.22,31.66,100,
31.663,56.09,31.663,35.22,31.663,100,
31.667,56.09,31.667,35.22,31.667,100,
31.67,56.09,31.67,35.22,31.67,100,
31.673,56.09,31.673,35.22,31.673,100,
31.677,56.09,31.677,35.22,31.677,100,
31.68,56.09,31.68,35.22,31.68,100,
31.683,56.09,31.683,35.22,31.683,100,
31.687,56.09,31.687,35.22,31.687,100,
31.69,56.09,31.69,35.22,31.69,100,
31.693,56.09,31.693,35.22,31.693,100,
31.697,56.09,31.697,35.22,31.697,100,
31.7,56.09,31.7,35.22,31.7,100,
31.703,56.09,31.703,35.22,31.703,100,
31.707,56.09,31.707,35.22,31.707,100,
31.71,56.09,31.71,35.22,31.71,100,
31.713,56.09,31.713,35.22,31.713,100,
31.717,56.09,31.717,35.22,31.717,100,
31.72,56.09,31.72,35.22,31.72,100,
31.723,56.09,31.723,35.22,31.723,100,
31.727,56.08931,31.727,35.22,31.727,100,
31.73,56.08,31.73,35.22,31.73,100,
31.733,56.08,31.733,35.22,31.733,100,
31.737,56.08,31.737,35.22,31.737,100,
31.74,56.07948,31.74,35.22,31.74,100,
31.743,56.07,31.743,35.22,31.743,100,
31.747,56.07,31.747,35.22,31.747,100,
31.75,56.07,31.75,35.22,31.75,100,
31.753,56.07063,31.753,35.22,31.753,100,
31.757,56.08,31.757,35.22,31.757,100,
31.76,56.08,31.76,35.22,31.76,100,
31.763,56.08,31.763,35.22,31.763,100,
31.767,56.08,31.767,35.22,31.767,100,
31.77,56.08,31.77,35.22,31.77,100,
31.773,56.08,31.773,35.22,31.773,100,
31.777,56.08,31.777,35.22,31.777,100,
31.78,56.08,31.78,35.22,31.78,100,
31.783,56.08,31.783,35.22,31.783,100,
31.787,56.08,31.787,35.22,31.787,100,
31.79,56.08,31.79,35.22,31.79,100,
31.793,56.08,31.793,35.22,31.793,100,
31.797,56.08,31.797,35.22,31.797,100,
31.8,56.08,31.8,35.22,31.8,100,
31.803,56.08,31.803,35.22,31.803,100,
31.807,56.08,31.807,35.22,31.807,100,
31.81,56.08,31.81,35.22,31.81,100,
31.813,56.08,31.813,35.22,31.813,100,
31.817,56.08,31.817,35.22,31.817,100,
31.82,56.07943,31.82,35.22,31.82,100,
31.823,56.07,31.823,35.22,31.823,100,
31.827,56.07,31.827,35.22,31.827,100,
31.83,56.06942,31.83,35.22,31.83,100,
31.833,56.06,31.833,35.22,31.833,100,
31.837,56.06,31.837,35.22,31.837,100,
31.84,56.06,31.84,35.22,31.84,100,
31.843,56.05933,31.843,35.22,31.843,100,
31.847,56.05049,31.847,35.22,31.847,100,
31.85,56.06,31.85,35.22,31.85,100,
31.853,56.06,31.853,35.22,31.853,100,
31.857,56.0605,31.857,35.22,31.857,100,
31.86,56.07,31.86,35.22,31.86,100,
31.863,56.07,31.863,35.22,31.863,100,
31.867,56.07,31.867,35.22,31.867,100,
31.87,56.07,31.87,35.22,31.87,100,
31.873,56.07,31.873,35.22,31.873,100,
31.877,56.07,31.877,35.22,31.877,100,
31.88,56.06939,31.88,35.22,31.88,100,
31.883,56.06,31.883,35.22,31.883,100,
31.887,56.05949,31.887,35.22,31.887,100,
31.89,56.05,31.89,35.22,31.89,100,
31.893,56.05,31.893,35.22,31.893,100,
31.897,56.05,31.897,35.22,31.897,100,
31.9,56.05,31.9,35.22,31.9,100,
31.903,56.05,31.903,35.22,31.903,100,
31.907,56.04947,31.907,35.22,31.907,100,
31.91,56.04,31.91,35.22,31.91,100,
31.913,56.04,31.913,35.22,31.913,100,
31.917,56.04,31.917,35.22,31.917,100,
31.92,56.03939,31.92,35.22,31.92,100,
31.923,56.02956,31.923,35.22,31.923,100,
31.927,56.02,31.927,35.22,31.927,100,
31.93,56.02,31.93,35.22,31.93,100,
31.933,56.02,31.933,35.22,31.933,100,
31.937,56.02,31.937,35.22,31.937,100,
31.94,56.02,31.94,35.22,31.94,100,
31.943,56.02,31.943,35.22,31.943,100,
31.947,56.01945,31.947,35.22,31.947,100,
31.95,56.01,31.95,35.22,31.95,100,
31.953,56.01,31.953,35.22,31.953,100,
31.957,56.01,31.957,35.22,31.957,100,
31.96,56.01,31.96,35.22,31.96,100,
31.963,56.01,31.963,35.22,31.963,100,
31.967,56.01,31.967,35.22,31.967,100,
31.97,56.01,31.97,35.22,31.97,100,
31.973,56.01,31.973,35.22,31.973,100,
31.977,56.01,31.977,35.22,31.977,100,
31.98,56.01,31.98,35.22,31.98,100,
31.983,56.00953,31.983,35.22,31.983,100,
31.987,55.99943,31.987,35.22,31.987,100,
31.99,55.99,31.99,35.22,31.99,100,
31.993,55.99,31.993,35.22,31.993,100,
31.997,55.99,31.997,35.22,31.997,100,
32,55.99,32,35.22,32,100,
32.003,55.99,32.003,35.22,32.003,100,
32.007,55.99,32.007,35.22,32.007,100,
32.01,55.98933,32.01,35.22,32.01,100,
32.013,55.9795,32.013,35.22,32.013,100,
32.017,55.97,32.017,35.22,32.017,100,
32.02,55.97,32.02,35.22,32.02,100,
32.023,55.96951,32.023,35.22,32.023,100,
32.027,55.96,32.027,35.22,32.027,100,
32.03,55.96,32.03,35.22,32.03,100,
32.033,55.96,32.033,35.22,32.033,100,
32.037,55.96061,32.037,35.22,32.037,100,
32.04,55.97,32.04,35.22,32.04,100,
32.043,55.97,32.043,35.22,32.043,100,
32.047,55.97,32.047,35.22,32.047,100,
32.05,55.9707,32.05,35.22,32.05,100,
32.053,55.98,32.053,35.22,32.053,100,
32.057,55.98,32.057,35.22,32.057,100,
32.06,55.98,32.06,35.22,32.06,100,
32.063,55.98,32.063,35.22,32.063,100,
32.067,55.98,32.067,35.22,32.067,100,
32.07,55.98,32.07,35.22,32.07,100,
32.073,55.98,32.073,35.22,32.073,100,
32.077,55.98,32.077,35.22,32.077,100,
32.08,55.98,32.08,35.22,32.08,100,
32.083,55.98,32.083,35.22,32.083,100,
32.087,55.98,32.087,35.22,32.087,100,
32.09,55.98043,32.09,35.22,32.09,100,
32.093,55.99,32.093,35.22,32.093,100,
32.097,55.99,32.097,35.22,32.097,100,
32.1,55.99,32.1,35.22,32.1,100,
32.103,55.99,32.103,35.22,32.103,100,
32.107,55.99,32.107,35.22,32.107,100,
32.11,55.99,32.11,35.22,32.11,100,
32.113,55.99,32.113,35.22,32.113,100,
32.117,55.98937,32.117,35.22,32.117,100,
32.12,55.98,32.12,35.22,32.12,100,
32.123,55.98,32.123,35.22,32.123,94.45087,
32.127,55.98,32.127,35.22,32.127,0,
32.13,55.98046,32.13,35.22,32.13,0,
32.133,55.99,32.133,35.22,32.133,0,
32.137,55.99,32.137,35.22,32.137,0,
32.14,55.99,32.14,35.22,32.14,0,
32.143,55.99,32.143,35.22,32.143,0,
32.147,55.99,32.147,35.22,32.147,0,
32.15,55.99,32.15,35.22,32.15,0,
32.153,55.99,32.153,35.22,32.153,0,
32.157,55.99,32.157,35.22,32.157,0,
32.16,55.99,32.16,35.22,32.16,0,
32.163,55.99058,32.163,35.22,32.163,0,
32.167,56,32.167,35.22,32.167,0,
32.17,56,32.17,35.22,32.17,0,
32.174,56,32.174,35.22,32.174,0,
32.177,55.99933,32.177,35.22,32.177,0,
32.18,55.99,32.18,35.22,32.18,0,
32.184,55.99,32.184,35.22,32.184,0,
32.187,55.99,32.187,35.22,32.187,0,
32.19,55.98951,32.19,35.22,32.19,0,
32.194,55.9806,32.194,35.22,32.194,0,
32.197,55.99,32.197,35.22,32.197,0,
32.2,55.99,32.2,35.22,32.2,0,
32.204,55.99,32.204,35.22,32.204,0,
32.207,55.99,32.207,35.22,32.207,0,
32.21,55.99,32.21,35.22,32.21,0,
32.214,55.99,32.214,35.22,32.214,0,
32.217,55.98931,32.217,35.22,32.217,0,
32.22,55.98,32.22,35.22,32.22,0,
32.224,55.98,32.224,35.22,32.224,0,
32.227,55.98,32.227,35.22,32.227,0,
32.23,55.98,32.23,35.22,32.23,0,
32.234,55.98,32.234,35.22,32.234,0,
32.237,55.98,32.237,35.22,32.237,0,
32.24,55.98,32.24,35.22,32.24,0,
32.244,55.98,32.244,35.22,32.244,0,
32.247,55.98,32.247,35.22,32.247,0,
32.25,55.98,32.25,35.22,32.25,0,
32.254,55.98,32.254,35.22,32.254,0,
32.257,55.97956,32.257,35.22,32.257,0,
32.26,55.97,32.26,35.22,32.26,0,
32.264,55.97,32.264,35.22,32.264,0,
32.267,55.97,32.267,35.22,32.267,0,
32.27,55.97,32.27,35.22,32.27,0,
32.274,55.97,32.274,35.22,32.274,0,
32.277,55.97,32.277,35.22,32.277,0,
32.28,55.96945,32.28,35.22,32.28,0,
32.284,55.96,32.284,35.22,32.284,0,
32.287,55.96,32.287,35.22,32.287,0,
32.29,55.96,32.29,35.22,32.29,0,
32.294,55.96,32.294,35.22,32.294,0,
32.297,55.96,32.297,35.22,32.297,0,
32.3,55.96,32.3,35.22,32.3,0,
32.304,55.95935,32.304,35.22,32.304,0,
32.307,55.94953,32.307,35.22,32.307,0,
32.31,55.94,32.31,35.22,32.31,0,
32.314,55.94,32.314,35.22,32.314,0,
32.317,55.94,32.317,35.22,32.317,0,
32.32,55.93942,32.32,35.22,32.32,0,
32.324,55.93,32.324,35.22,32.324,0,
32.327,55.93,32.327,35.22,32.327,0,
32.33,55.93059,32.33,35.22,32.33,0,
32.334,55.93933,32.334,35.22,32.334,0,
32.337,55.93,32.337,35.22,32.337,0,
32.34,55.93,32.34,35.22,32.34,0,
32.344,55.93067,32.344,35.22,32.344,0,
32.347,55.94,32.347,35.22,32.347,0,
32.35,55.94,32.35,35.22,32.35,0,
32.354,55.94,32.354,35.22,32.354,0,
32.357,55.93949,32.357,35.22,32.357,0,
32.36,55.93,32.36,35.22,32.36,0,
32.364,55.93,32.364,35.22,32.364,0,
32.367,55.93,32.367,35.22,32.367,0,
