Chrom.1,,Chrom.1,,Chrom.1,,
UV,,Conductivity,,Gradient Concentration,,
ml,mAU,ml,mS/cm,ml,%B,
29.52,-0.68,29.52,0,29.52,100,
29.523,-0.68,29.523,0,29.523,100,
29.527,-0.6866243,29.527,0,29.527,100,
29.53,-0.69,29.53,0,29.53,100,
29.533,-0.69,29.533,0,29.533,100,
29.537,-0.6966358,29.537,0,29.537,100,
29.54,-0.7,29.54,0,29.54,100,
29.543,-0.7,29.543,0,29.543,100,
29.547,-0.7,29.547,0,29.547,100,
29.55,-0.7,29.55,0,29.55,100,
29.553,-0.7,29.553,0,29.553,100,
29.557,-0.7,29.557,0,29.557,100,
29.56,-0.7,29.56,0,29.56,100,
29.563,-0.7,29.563,0,29.563,100,
29.567,-0.706659,29.567,0,29.567,100,
29.57,-0.71,29.57,0,29.57,100,
29.573,-0.71,29.573,0,29.573,100,
29.577,-0.71,29.577,0,29.577,100,
29.58,-0.7165713,29.58,0,29.58,100,
29.583,-0.72,29.583,0,29.583,100,
29.587,-0.72,29.587,0,29.587,100,
29.59,-0.72,29.59,0,29.59,100,
29.593,-0.72,29.593,0,29.593,100,
29.597,-0.72,29.597,0,29.597,100,
29.6,-0.72,29.6,0,29.6,100,
29.603,-0.72,29.603,0,29.603,100,
29.607,-0.72,29.607,0,29.607,100,
29.61,-0.72,29.61,0,29.61,100,
29.613,-0.72,29.613,0,29.613,100,
29.617,-0.72,29.617,0,29.617,100,
29.62,-0.72,29.62,0,29.62,100,
29.623,-0.72,29.623,0,29.623,100,
29.627,-0.72,29.627,0,29.627,100,
29.63,-0.72,29.63,0,29.63,100,
29.633,-0.72,29.633,0,29.633,100,
29.637,-0.72,29.637,0,29.637,100,
29.64,-0.7266218,29.64,0,29.64,100,
29.643,-0.7101386,29.643,0,29.643,100,
29.647,-0.7,29.647,0,29.647,100,
29.65,-0.7,29.65,0,29.65,100,
29.653,-0.6336994,29.653,0,29.653,100,
29.657,-0.3911843,29.657,0,29.657,100,
29.66,-0.29,29.66,0,29.66,100,
29.663,-0.29,29.663,0,29.663,100,
29.667,0.1077643,29.667,0,29.667,100,
29.67,0.5591246,29.67,0,29.67,100,
29.673,0.69,29.673,0,29.673,100,
29.677,0.69,29.677,0,29.677,100,
29.68,1.434992,29.68,0,29.68,100,
29.683,2.295682,29.683,0,29.683,100,
29.687,2.54,29.687,0,29.687,100,
29.69,2.799854,29.69,0,29.69,100,
29.693,3.976364,29.693,0,29.693,100,
29.697,4.770751,29.697,0,29.697,100,
29.7,4.9,29.7,0,29.7,100,
29.703,5.433641,29.703,0,29.703,100,
29.707,6.526497,29.707,0,29.707,100,
29.71,7.19364,29.71,0,29.71,100,
29.713,7.33,29.713,0,29.713,100,
29.717,7.885988,29.717,0,29.717,100,
29.72,9.266455,29.72,0,29.72,100,
29.723,9.82,29.723,0,29.723,100,
29.727,9.82,29.727,0,29.727,100,
29.73,10.67023,29.73,0,29.73,100,
29.733,11.96042,29.733,0,29.733,100,
29.737,12.39,29.737,0,29.737,100,
29.74,12.39,29.74,0,29.74,100,
29.743,13.26838,29.743,0,29.743,100,
29.747,14.5721,29.747,0,29.747,100,
29.75,15.02,29.75,0,29.75,100,
29.753,15.02,29.753,0,29.753,100,
29.757,16.20463,29.757,0,29.757,100,
29.76,17.41228,29.76,0,29.76,100,
29.763,17.72,29.763,0,29.763,100,
29.767,18.02469,29.767,0,29.767,100,
29.77,19.09415,29.77,0,29.77,100,
29.773,20.18573,29.773,0,29.773,100,
29.777,20.49,29.777,0,29.777,100,
29.78,21.11377,29.78,0,29.78,100,
29.783,22.38706,29.783,0,29.783,100,
29.787,23.16874,29.787,0,29.787,100,
29.79,23.33,29.79,0,29.79,100,
29.793,23.97758,29.793,0,29.793,100,
29.797,25.58672,29.797,0,29.797,100,
29.8,26.24,29.8,0,29.8,100,
29.803,26.24,29.803,0,29.803,100,
29.807,27.225,29.807,0,29.807,100,
29.81,28.71305,29.81,0,29.81,100,
29.813,29.21,29.813,0,29.813,100,
29.817,29.21,29.817,0,29.817,100,
29.82,30.23059,29.82,0,29.82,100,
29.823,31.76973,29.823,0,29.823,100,
29.827,32.26,29.827,0,29.827,100,
29.83,32.26,29.83,0,29.83,100,
29.833,33.66353,29.833,0,29.833,100,
29.837,35.02469,29.837,0,29.837,100,
29.84,35.37,29.84,0,29.84,100,
29.843,35.37,29.843,0,29.843,100,
29.847,36.7818,29.847,0,29.847,100,
29.85,38.19622,29.85,0,29.85,100,
29.853,38.55,29.853,0,29.853,100,
29.857,38.91161,29.857,0,29.857,100,
29.86,40.47008,29.86,0,29.86,100,
29.863,41.46976,29.863,0,29.863,100,
29.867,41.62,29.867,0,29.867,100,
29.87,42.18324,29.87,0,29.87,100,
29.873,43.03246,29.873,0,29.873,100,
29.877,43.46121,29.877,0,29.877,100,
29.88,43.54,29.88,0,29.88,100,
29.883,43.8446,29.883,0,29.883,100,
29.887,44.23848,29.887,0,29.887,100,
29.89,44.36,29.89,0,29.89,100,
29.893,44.36,29.893,0,29.893,100,
29.897,44.18762,29.897,0,29.897,100,
29.9,43.66228,29.9,0,29.9,100,
29.903,43.45,29.903,0,29.903,100,
29.907,43.45,29.907,0,29.907,100,
29.91,42.99129,29.91,0,29.91,100,
29.913,42.31142,29.913,0,29.913,100,
29.917,42.08,29.917,0,29.917,100,
29.92,42.08,29.92,0,29.92,100,
29.923,41.44144,29.923,0,29.923,100,
29.927,40.78734,29.927,0,29.927,100,
29.93,40.62,29.93,0,29.93,100,
29.933,40.62,29.933,0,29.933,100,
29.937,39.93353,29.937,0,29.937,100,
29.94,39.23125,29.94,0,29.94,100,
29.943,39.06,29.943,0,29.943,100,
29.947,38.87984,29.947,0,29.947,100,
29.95,38.05157,29.95,0,29.95,100,
29.953,37.51302,29.953,0,29.953,100,
29.957,37.42,29.957,0,29.957,100,
29.96,37.0402,29.96,0,29.96,100,
29.963,36.28522,29.963,0,29.963,100,
29.967,35.80589,29.967,0,29.967,100,
29.97,35.71,29.97,0,29.97,100,
29.973,35.31501,29.973,0,29.973,100,
29.977,34.30937,29.977,0,29.977,100,
29.98,33.91,29.98,0,29.98,100,
29.983,33.91,29.983,0,29.983,100,
29.987,33.27971,29.987,0,29.987,100,
29.99,32.31631,29.99,0,29.99,100,
29.993,32.01,29.993,0,29.993,100,
29.997,32.01,29.997,0,29.997,100,
30,31.34838,30,0,30,100,
30.003,30.3681,30.003,0,30.003,100,
30.007,30.04,30.007,0,30.007,100,
30.01,30.04,30.01,0,30.01,100,
30.013,29.11873,30.013,0,30.013,100,
30.017,28.19902,30.017,0,30.017,100,
30.02,27.97,30.02,0,30.02,100,
30.023,27.97,30.023,0,30.023,100,
30.027,27.00675,30.027,0,30.027,100,
30.03,26.03355,30.03,0,30.03,100,
30.033,25.8,30.033,0,30.033,100,
30.037,25.55034,30.037,0,30.037,100,
30.04,24.40939,30.04,0,30.04,100,
30.043,23.68347,30.043,0,30.043,100,
30.047,23.56,30.047,0,30.047,100,
30.05,23.04073,30.05,0,30.05,100,
30.053,22.0009,30.053,0,30.053,100,
30.057,21.33948,30.057,0,30.057,100,
30.06,21.21,30.06,0,30.06,100,
30.063,20.67636,30.063,0,30.063,100,
30.067,19.30575,30.067,0,30.067,100,
30.07,18.78,30.07,0,30.07,100,
30.073,18.78,30.073,0,30.073,100,
30.077,17.96636,30.077,0,30.077,100,
30.08,16.85191,30.08,0,30.08,100,
30.083,16.49,30.083,0,30.083,100,
30.087,16.49,30.087,0,30.087,100,
30.09,15.91425,30.09,0,30.09,100,
30.093,15.09436,30.093,0,30.093,100,
30.097,14.83,30.097,0,30.097,100,
30.1,14.83,30.1,0,30.1,100,
30.103,14.29389,30.103,0,30.103,100,
30.107,13.85311,30.107,0,30.107,100,
30.11,13.77,30.11,0,30.11,100,
30.113,13.7096,30.113,0,30.113,100,
30.117,13.56421,30.117,0,30.117,100,
30.12,13.43617,30.12,0,30.12,100,
30.123,13.4,30.123,0,30.123,100,
30.127,13.31808,30.127,0,30.127,100,
30.13,13.15896,30.13,0,30.13,100,
30.133,13.05963,30.133,0,30.133,100,
30.137,13.04,30.137,0,30.137,100,
30.14,12.96597,30.14,0,30.14,100,
30.143,12.78185,30.143,0,30.143,100,
30.147,12.71,30.147,0,30.147,100,
30.15,12.71,30.15,0,30.15,100,
30.153,12.59532,30.153,0,30.153,100,
30.157,12.42355,30.157,0,30.157,100,
30.16,12.37,30.16,0,30.16,100,
30.163,12.37,30.163,0,30.163,100,
30.167,12.25346,30.167,0,30.167,100,
30.17,12.07845,30.17,0,30.17,100,
30.173,12.02,30.173,0,30.173,100,
30.177,12.02,30.177,0,30.177,100,
30.18,11.89828,30.18,0,30.18,100,
30.183,11.7249,30.183,0,30.183,100,
30.187,11.67,30.187,0,30.187,100,
30.19,11.67,30.19,0,30.19,100,
30.193,11.50727,30.193,0,30.193,100,
30.197,11.34056,30.197,0,30.197,100,
30.2,11.3,30.2,0,30.2,100,
30.203,11.25928,30.203,0,30.203,100,
30.207,11.12635,30.207,0,30.207,100,
30.21,10.98975,30.21,0,30.21,100,
30.213,10.95,30.213,0,30.213,100,
30.217,10.87634,30.217,0,30.217,100,
30.22,10.71941,30.22,0,30.22,100,
30.223,10.62598,30.223,0,30.223,100,
30.227,10.61,30.227,0,30.227,100,
30.23,10.53624,30.23,0,30.23,100,
30.233,10.3502,30.233,0,30.233,100,
30.237,10.28,30.237,0,30.237,100,
30.24,10.28,30.24,0,30.24,100,
30.243,10.17096,30.243,0,30.243,100,
30.247,10.01244,30.247,0,30.247,100,
30.25,9.96,30.25,0,30.25,100,
30.253,9.96,30.253,0,30.253,100,
30.257,9.859075,30.257,0,30.257,100,
30.26,9.708988,30.26,0,30.26,100,
30.263,9.66,30.263,0,30.263,100,
30.267,9.66,30.267,0,30.267,100,
30.27,9.525203,30.27,0,30.27,100,
30.273,9.391561,30.273,0,30.273,100,
30.277,9.36,30.277,0,30.277,100,
30.28,9.36,30.28,0,30.28,100,
30.283,9.229746,30.283,0,30.283,100,
30.287,9.109226,30.287,0,30.287,100,
30.29,9.08,30.29,0,30.29,100,
30.293,9.045693,30.293,0,30.293,100,
30.297,8.908351,30.297,0,30.297,100,
30.3,8.816185,30.3,0,30.3,100,
30.303,8.8,30.303,0,30.303,100,
30.307,8.739075,30.307,0,30.307,100,
30.31,8.62193,30.31,0,30.31,100,
30.313,8.552485,30.313,0,30.313,100,
30.317,8.54,30.317,0,30.317,100,
30.32,8.485757,30.32,0,30.32,100,
30.323,8.342965,30.323,0,30.323,100,
30.327,8.29,30.327,0,30.327,100,
30.33,8.29,30.33,0,30.33,100,
30.333,8.207318,30.333,0,30.333,100,
30.337,8.088519,30.337,0,30.337,100,
30.34,8.05,30.34,0,30.34,100,
30.343,8.05,30.343,0,30.343,100,
30.347,7.975185,30.347,0,30.347,100,
30.35,7.858289,30.35,0,30.35,100,
30.353,7.82,30.353,0,30.353,100,
30.357,7.82,30.357,0,30.357,100,
30.36,7.710959,30.36,0,30.36,100,
30.363,7.606293,30.363,0,30.363,100,
30.367,7.58,30.367,0,30.367,100,
30.37,7.58,30.37,0,30.37,100,
30.373,7.485855,30.373,0,30.373,100,
30.377,7.39963,30.377,0,30.377,100,
30.38,7.38,30.38,0,30.38,100,
30.383,7.353079,30.383,0,30.383,100,
30.387,7.252457,30.387,0,30.387,100,
30.39,7.182647,30.39,0,30.39,100,
30.393,7.17,30.393,0,30.393,100,
30.397,7.12955,30.397,0,30.397,100,
30.4,7.041503,30.4,0,30.4,100,
30.403,6.989748,30.403,0,30.403,100,
30.407,6.98,30.407,0,30.407,100,
30.41,6.938867,30.41,0,30.41,100,
30.413,6.845679,30.413,0,30.413,100,
30.417,6.81,30.417,0,30.417,100,
30.42,6.81,30.42,0,30.42,100,
30.423,6.755903,30.423,0,30.423,100,
30.427,6.67585,30.427,0,30.427,100,
30.43,6.65,30.43,0,30.43,100,
30.433,6.65,30.433,0,30.433,100,
30.437,6.595757,30.437,0,30.437,100,
30.44,6.514925,30.44,0,30.44,100,
30.443,6.49,30.443,0,30.443,100,
30.447,6.49,30.447,0,30.447,100,
30.45,6.414208,30.45,0,30.45,100,
30.453,6.339282,30.453,0,30.453,100,
30.457,6.32,30.457,0,30.457,100,
30.46,6.306208,30.46,0,30.46,100,
30.463,6.24562,30.463,0,30.463,100,
30.467,6.185983,30.467,0,30.467,100,
30.47,6.17,30.47,0,30.47,100,
30.473,6.129181,30.473,0,30.473,100,
30.477,6.062335,30.477,0,30.477,100,
30.48,6.01926,30.48,0,30.48,100,
30.483,6.01,30.483,0,30.483,100,
30.487,5.975916,30.487,0,30.487,100,
30.49,5.89081,30.49,0,30.49,100,
30.493,5.86,30.493,0,30.493,100,
30.497,5.86,30.497,0,30.497,100,
30.5,5.832271,30.5,0,30.5,100,
30.503,5.758535,30.503,0,30.503,100,
30.507,5.73,30.507,0,30.507,100,
30.51,5.73,30.51,0,30.51,100,
30.513,5.682142,30.513,0,30.513,100,
30.517,5.612092,30.517,0,30.517,100,
30.52,5.59,30.52,0,30.52,100,
30.523,5.59,30.523,0,30.523,100,
30.527,5.548867,30.527,0,30.527,100,
30.53,5.482731,30.53,0,30.53,100,
30.533,5.46,30.533,0,30.533,100,
30.537,5.46,30.537,0,30.537,100,
30.54,5.405934,30.54,0,30.54,100,
30.543,5.352948,30.543,0,30.543,100,
30.547,5.34,30.547,0,30.547,100,
30.55,5.326465,30.55,0,30.55,100,
30.553,5.279377,30.553,0,30.553,100,
30.557,5.232485,30.557,0,30.557,100,
30.56,5.22,30.56,0,30.56,100,
30.563,5.199642,30.563,0,30.563,100,
30.567,5.162455,30.567,0,30.567,100,
30.57,5.136431,30.57,0,30.57,100,
30.573,5.13,30.573,0,30.573,100,
30.577,5.109312,30.577,0,30.577,100,
30.58,5.059248,30.58,0,30.58,100,
30.583,5.04,30.583,0,30.583,100,
30.587,5.04,30.587,0,30.587,100,
30.59,5.005984,30.59,0,30.59,100,
30.593,4.955954,30.593,0,30.593,100,
30.597,4.94,30.597,0,30.597,100,
30.6,4.94,30.6,0,30.6,100,
30.603,4.905925,30.603,0,30.603,100,
30.607,4.862324,30.607,0,30.607,100,
30.61,4.85,30.61,0,30.61,100,
30.613,4.85,30.613,0,30.613,100,
30.617,4.808451,30.617,0,30.617,100,
30.62,4.769524,30.62,0,30.62,100,
30.623,4.76,30.623,0,30.623,100,
30.627,4.76,30.627,0,30.627,100,
30.63,4.71899,30.63,0,30.63,100,
30.633,4.68632,30.633,0,30.633,100,
30.637,4.68,30.637,0,30.637,100,
30.64,4.666318,30.64,0,30.64,100,
30.643,4.625751,30.643,0,30.643,100,
30.647,4.596101,30.647,0,30.647,100,
30.65,4.59,30.65,0,30.65,100,
30.653,4.576278,30.653,0,30.653,100,
30.657,4.542155,30.657,0,30.657,100,
30.66,4.523143,30.66,0,30.66,100,
30.663,4.52,30.663,0,30.663,100,
30.667,4.499708,30.667,0,30.667,100,
30.67,4.449387,30.67,0,30.67,100,
30.673,4.43,30.673,0,30.673,100,
30.677,4.43,30.677,0,30.677,100,
30.68,4.409659,30.68,0,30.68,100,
30.683,4.379347,30.683,0,30.683,100,
30.687,4.37,30.687,0,30.687,100,
30.69,4.37,30.69,0,30.69,100,
30.693,4.349329,30.693,0,30.693,100,
30.697,4.31963,30.697,0,30.697,100,
30.7,4.31,30.7,0,30.7,100,
30.703,4.31,30.703,0,30.703,100,
30.707,4.282817,30.707,0,30.707,100,
30.71,4.256382,30.71,0,30.71,100,
30.713,4.25,30.713,0,30.713,100,
30.717,4.25,30.717,0,30.717,100,
30.72,4.22274,30.72,0,30.72,100,
30.723,4.19617,30.723,0,30.723,100,
30.727,4.19,30.727,0,30.727,100,
30.73,4.183179,30.73,0,30.73,100,
30.733,4.1523,30.733,0,30.733,100,
30.737,4.13318,30.737,0,30.737,100,
30.74,4.13,30.74,0,30.74,100,
30.743,4.123064,30.743,0,30.743,100,
30.747,4.099506,30.747,0,30.747,100,
30.75,4.09,30.75,0,30.75,100,
30.753,4.09,30.753,0,30.753,100,
30.757,4.076326,30.757,0,30.757,100,
30.76,4.042624,30.76,0,30.76,100,
30.763,4.03,30.763,0,30.763,100,
30.767,4.03,30.767,0,30.767,100,
30.77,4.016301,30.77,0,30.77,100,
30.773,3.989121,30.773,0,30.773,100,
30.777,3.98,30.777,0,30.777,100,
30.78,3.98,30.78,0,30.78,100,
30.783,3.966069,30.783,0,30.783,100,
30.787,3.946274,30.787,0,30.787,100,
30.79,3.94,30.79,0,30.79,100,
30.793,3.94,30.793,0,30.793,100,
30.797,3.912525,30.797,0,30.797,100,
30.8,3.893121,30.8,0,30.8,100,
30.803,3.89,30.803,0,30.803,100,
30.807,3.88312,30.807,0,30.807,100,
30.81,3.86622,30.81,0,30.81,100,
30.813,3.846011,30.813,0,30.813,100,
30.817,3.84,30.817,0,30.817,100,
30.82,3.84,30.82,0,30.82,100,
30.823,3.819624,30.823,0,30.823,100,
30.827,3.81,30.827,0,30.827,100,
30.83,3.81,30.83,0,30.83,100,
30.833,3.796405,30.833,0,30.833,100,
30.837,3.769572,30.837,0,30.837,100,
30.84,3.76,30.84,0,30.84,100,
30.843,3.76,30.843,0,30.843,100,
30.847,3.753185,30.847,0,30.847,100,
30.85,3.736162,30.85,0,30.85,100,
30.853,3.73,30.853,0,30.853,100,
30.857,3.73,30.857,0,30.857,100,
30.86,3.723075,30.86,0,30.86,100,
30.863,3.706352,30.863,0,30.863,100,
30.867,3.7,30.867,0,30.867,100,
30.87,3.7,30.87,0,30.87,100,
30.873,3.68633,30.873,0,30.873,100,
30.877,3.68,30.877,0,30.877,100,
30.88,3.68,30.88,0,30.88,100,
30.884,3.68,30.884,0,30.884,100,
30.887,3.659451,30.887,0,30.887,100,
30.89,3.643046,30.89,0,30.89,100,
30.894,3.64,30.894,0,30.894,100,
30.897,3.633139,30.897,0,30.897,100,
30.9,3.623035,30.9,0,30.9,100,
30.904,3.606282,30.904,0,30.904,100,
30.907,3.6,30.907,0,30.907,100,
30.91,3.593029,30.91,0,30.91,100,
30.914,3.583135,30.914,0,30.914,100,
30.917,3.573127,30.917,0,30.917,100,
30.92,3.57,30.92,0,30.92,100,
30.924,3.563129,30.924,0,30.924,100,
30.927,3.546243,30.927,0,30.927,100,
30.93,3.54,30.93,0,30.93,100,
30.934,3.54,30.934,0,30.934,100,
30.937,3.526216,30.937,0,30.937,100,
30.94,3.506011,30.94,0,30.94,100,
30.944,3.5,30.944,0,30.944,100,
30.947,3.5,30.947,0,30.947,100,
30.95,3.492998,30.95,0,30.95,100,
30.954,3.483103,30.954,0,30.954,100,
30.957,3.48,30.957,0,30.957,100,
30.96,3.48,30.96,0,30.96,100,
30.964,3.466181,30.964,0,30.964,100,
30.967,3.453081,30.967,0,30.967,100,
30.97,3.45,30.97,0,30.97,100,
30.974,3.45,30.974,0,30.974,100,
30.977,3.43615,30.977,0,30.977,100,
30.98,3.422971,30.98,0,30.98,100,
30.984,3.42,30.984,0,30.984,100,
30.987,3.42,30.987,0,30.987,100,
30.99,3.406338,30.99,0,30.99,100,
30.994,3.4,30.994,0,30.994,100,
30.997,3.4,30.997,0,30.997,100,
31,3.393159,31,0,31,100,
31.004,3.383154,31.004,0,31.004,100,
31.007,3.373052,31.007,0,31.007,100,
31.01,3.37,31.01,0,31.01,100,
31.014,3.37,31.014,0,31.014,100,
31.017,3.356089,31.017,0,31.017,100,
31.02,3.35,31.02,0,31.02,100,
31.024,3.35,31.024,0,31.024,100,
31.027,3.343029,31.027,0,31.027,100,
31.03,3.333135,31.03,0,31.03,100,
31.034,3.33,31.034,0,31.034,100,
31.037,3.33,31.037,0,31.037,100,
31.04,3.323129,31.04,0,31.04,100,
31.044,3.313121,31.044,0,31.044,100,
31.047,3.31,31.047,0,31.047,100,
31.05,3.31,31.05,0,31.05,100,
31.054,3.30311,31.054,0,31.054,100,
31.057,3.293006,31.057,0,31.057,100,
31.06,3.29,31.06,0,31.06,100,
31.064,3.29,31.064,0,31.064,100,
31.067,3.276,31.067,0,31.067,100,
31.07,3.263107,31.07,0,31.07,100,
31.074,3.26,31.074,0,31.074,100,
31.077,3.26,31.077,0,31.077,100,
31.08,3.246195,31.08,0,31.08,100,
31.084,3.24,31.084,0,31.084,100,
31.087,3.24,31.087,0,31.087,100,
31.09,3.226173,31.09,0,31.09,100,
31.094,3.213079,31.094,0,31.094,100,
31.097,3.21,31.097,0,31.097,100,
31.1,3.21,31.1,0,31.1,100,
31.104,3.203069,31.104,0,31.104,100,
31.107,3.192969,31.107,0,31.107,100,
31.11,3.19,31.11,0,31.11,100,
31.114,3.19,31.114,0,31.114,100,
31.117,3.19,31.117,0,31.117,100,
31.12,3.183062,31.12,0,31.12,100,
31.124,3.18,31.124,0,31.124,100,
31.127,3.18,31.127,0,31.127,100,
31.13,3.18,31.13,0,31.13,100,
31.134,3.173046,31.134,0,31.134,100,
31.137,3.17,31.137,0,31.137,100,
31.14,3.17,31.14,0,31.14,100,
31.144,3.163041,31.144,0,31.144,100,
31.147,3.16,31.147,0,31.147,100,
31.15,3.16,31.15,0,31.15,100,
31.154,3.16,31.154,0,31.154,100,
31.157,3.153131,31.157,0,31.157,100,
31.16,3.15,31.16,0,31.16,100,
31.164,3.15,31.164,0,31.164,100,
31.167,3.143126,31.167,0,31.167,100,
31.17,3.133116,31.17,0,31.17,100,
31.174,3.13,31.174,0,31.174,100,
31.177,3.13,31.177,0,31.177,100,
31.18,3.123104,31.18,0,31.18,100,
31.184,3.113,31.184,0,31.184,100,
31.187,3.11,31.187,0,31.187,100,
31.19,3.11,31.19,0,31.19,100,
31.194,3.11,31.194,0,31.194,100,
31.197,3.096203,31.197,0,31.197,100,
31.2,3.09,31.2,0,31.2,100,
31.204,3.09,31.204,0,31.204,100,
31.207,3.08309,31.207,0,31.207,100,
31.21,3.08,31.21,0,31.21,100,
31.214,3.08,31.214,0,31.214,100,
31.217,3.08,31.217,0,31.217,100,
31.22,3.08,31.22,0,31.22,100,
31.224,3.072971,31.224,0,31.224,100,
31.227,3.07,31.227,0,31.227,100,
31.23,3.07,31.23,0,31.23,100,
31.234,3.062965,31.234,0,31.234,100,
31.237,3.06,31.237,0,31.237,100,
31.24,3.06,31.24,0,31.24,100,
31.244,3.06,31.244,0,31.244,100,
31.247,3.053058,31.247,0,31.247,100,
31.25,3.043046,31.25,0,31.25,100,
31.254,3.04,31.254,0,31.254,100,
31.257,3.04,31.257,0,31.257,100,
31.26,3.033041,31.26,0,31.26,100,
31.264,3.022936,31.264,0,31.264,100,
31.267,3.02,31.267,0,31.267,100,
31.27,3.02,31.27,0,31.27,100,
31.274,3.012925,31.274,0,31.274,100,
31.277,3.01,31.277,0,31.277,100,
31.28,3.01,31.28,0,31.28,100,
31.284,3.002919,31.284,0,31.284,100,
31.287,3,31.287,0,31.287,100,
31.29,3,31.29,0,31.29,100,
31.294,3,31.294,0,31.294,100,
31.297,3,31.297,0,31.297,100,
31.3,2.993006,31.3,0,31.3,100,
31.304,2.99,31.304,0,31.304,100,
31.307,2.99,31.307,0,31.307,100,
31.31,2.983,31.31,0,31.31,100,
31.314,2.98,31.314,0,31.314,100,
31.317,2.98,31.317,0,31.317,100,
31.32,2.98,31.32,0,31.32,100,
31.324,2.973098,31.324,0,31.324,100,
31.327,2.97,31.327,0,31.327,100,
31.33,2.97,31.33,0,31.33,100,
31.334,2.97,31.334,0,31.334,100,
31.337,2.97,31.337,0,31.337,100,
31.34,2.962971,31.34,0,31.34,100,
31.344,2.96,31.344,0,31.344,100,
31.347,2.96,31.347,0,31.347,100,
31.35,2.952965,31.35,0,31.35,100,
31.354,2.95,31.354,0,31.354,100,
31.357,2.95,31.357,0,31.357,100,
31.36,2.94296,31.36,0,31.36,100,
31.364,2.933062,31.364,0,31.364,100,
31.367,2.93,31.367,0,31.367,100,
31.37,2.93,31.37,0,31.37,100,
31.374,2.93,31.374,0,31.374,100,
31.377,2.923046,31.377,0,31.377,100,
31.38,2.92,31.38,0,31.38,100,
31.384,2.92,31.384,0,31.384,100,
31.387,2.92,31.387,0,31.387,100,
31.39,2.912936,31.39,0,31.39,100,
31.394,2.91,31.394,0,31.394,100,
31.397,2.91,31.397,0,31.397,100,
31.4,2.902923,31.4,0,31.4,100,
31.404,2.9,31.404,0,31.404,100,
31.407,2.9,31.407,0,31.407,100,
31.41,2.9,31.41,0,31.41,100,
31.414,2.9,31.414,0,31.414,100,
31.417,2.9,31.417,0,31.417,100,
31.42,2.9,31.42,0,31.42,100,
31.424,2.9,31.424,0,31.424,100,
31.427,2.893,31.427,0,31.427,100,
31.43,2.89,31.43,0,31.43,100,
31.434,2.89,31.434,0,31.434,100,
31.437,2.882994,31.437,0,31.437,100,
31.44,2.88,31.44,0,31.44,100,
31.444,2.873001,31.444,0,31.444,100,
31.447,2.87,31.447,0,31.447,100,
31.45,2.87,31.45,0,31.45,100,
31.454,2.87,31.454,0,31.454,100,
31.457,2.87,31.457,0,31.457,100,
31.46,2.87,31.46,0,31.46,100,
31.464,2.87,31.464,0,31.464,100,
31.467,2.862969,31.467,0,31.467,100,
31.47,2.86,31.47,0,31.47,100,
31.474,2.86,31.474,0,31.474,100,
31.477,2.86,31.477,0,31.477,100,
31.48,2.86,31.48,0,31.48,100,
31.484,2.86,31.484,0,31.484,100,
31.487,2.86,31.487,0,31.487,100,
31.49,2.853056,31.49,0,31.49,100,
31.494,2.85,31.494,0,31.494,100,
31.497,2.85,31.497,0,31.497,100,
31.5,2.85,31.5,0,31.5,100,
31.504,2.85,31.504,0,31.504,100,
31.507,2.85,31.507,0,31.507,100,
31.51,2.85,31.51,0,31.51,100,
31.514,2.85,31.514,0,31.514,100,
31.517,2.842925,31.517,0,31.517,100,
31.52,2.846966,31.52,0,31.52,100,
31.524,2.85,31.524,0,31.524,100,
31.527,2.842919,31.527,0,31.527,100,
31.53,2.84,31.53,0,31.53,100,
31.534,2.84,31.534,0,31.534,100,
31.537,2.84,31.537,0,31.537,100,
31.54,2.833019,31.54,0,31.54,100,
31.544,2.82301,31.544,0,31.544,100,
31.547,2.82,31.547,0,31.547,100,
31.55,2.82,31.55,0,31.55,100,
31.554,2.812994,31.554,0,31.554,100,
31.557,2.81,31.557,0,31.557,100,
31.56,2.81,31.56,0,31.56,100,
31.564,2.81,31.564,0,31.564,100,
31.567,2.81,31.567,0,31.567,100,
31.57,2.81,31.57,0,31.57,100,
31.574,2.81,31.574,0,31.574,100,
31.577,2.81,31.577,0,31.577,100,
31.58,2.81,31.58,0,31.58,100,
31.584,2.81,31.584,0,31.584,100,
31.587,2.81,31.587,0,31.587,100,
31.59,2.81,31.59,0,31.59,100,
31.594,2.802965,31.594,0,31.594,100,
31.597,2.8,31.597,0,31.597,100,
31.6,2.8,31.6,0,31.6,100,
31.604,2.8,31.604,0,31.604,100,
31.607,2.8,31.607,0,31.607,100,
31.61,2.8,31.61,0,31.61,100,
31.614,2.8,31.614,0,31.614,100,
31.617,2.8,31.617,0,31.617,100,
31.62,2.8,31.62,0,31.62,100,
31.624,2.8,31.624,0,31.624,100,
31.627,2.8,31.627,0,31.627,100,
31.63,2.793035,31.63,0,31.63,100,
31.634,2.79,31.634,0,31.634,100,
31.637,2.79,31.637,0,31.637,100,
31.64,2.79,31.64,0,31.64,100,
31.644,2.79,31.644,0,31.644,100,
31.647,2.79,31.647,0,31.647,100,
31.65,2.79,31.65,0,31.65,100,
31.654,2.79,31.654,0,31.654,100,
31.657,2.79,31.657,0,31.657,100,
31.66,2.79,31.66,0,31.66,100,
31.664,2.79,31.664,0,31.664,100,
31.667,2.79,31.667,0,31.667,100,
31.67,2.783006,31.67,0,31.67,100,
31.674,2.78,31.674,0,31.674,100,
