date,open,high,low,close,volume,money
2013-09-03,686.27,712.34,681.81,712.34,1820024.0,1276796928.0
2013-09-04,709.8,725.06,702.8,704.71,1403447.0,1001844672.0
2013-09-05,704.71,707.89,698.35,701.53,539653.0,379657120.0
2013-09-09,717.43,771.49,717.43,771.49,3466076.0,2639382272.0
2013-09-10,789.94,804.57,762.59,791.21,3278661.0,2574801664.0
2013-09-11,788.66,836.37,775.94,807.11,2685812.0,2186675968.0
2013-09-12,796.3,881.52,788.66,856.72,2878118.0,2418432512.0
2013-09-13,841.45,871.35,828.73,840.18,1873086.0,1587326720.0
2013-09-16,840.82,867.53,805.84,839.55,2255222.0,1874388864.0
2013-09-17,836.37,850.36,810.93,813.47,1477982.0,1224996864.0
2013-09-18,810.93,826.19,795.66,813.47,970100.0,786897792.0
2013-09-23,814.11,824.92,802.66,819.19,1138007.0,928672768.0
2013-09-24,817.92,818.56,761.32,780.4,2289534.0,1786488320.0
2013-09-25,774.67,791.84,761.95,765.13,1226268.0,949782720.0
2013-09-26,760.68,760.68,731.42,741.6,1353278.0,1002417088.0
2013-09-27,739.69,763.86,737.78,756.86,1080972.0,810756864.0
2013-09-30,756.86,765.77,751.78,755.59,587406.0,445333344.0
2013-10-08,755.59,784.85,732.06,776.58,1159672.0,888899072.0
2013-10-09,770.86,810.93,764.5,798.21,1327135.0,1054297728.0
2013-10-10,801.39,810.93,775.94,781.03,1220509.0,967348800.0
2013-10-11,789.3,812.83,786.12,807.11,1451191.0,1165261952.0
2013-10-14,801.39,807.11,793.12,794.39,869374.0,693548160.0
2013-10-15,794.39,795.02,771.49,776.58,761711.0,594407040.0
2013-10-16,772.76,773.4,758.77,763.86,711292.0,544119424.0
2013-10-17,771.49,778.49,763.22,763.22,493091.0,378747296.0
2013-10-18,763.86,791.21,760.68,775.94,810749.0,631501184.0
2013-10-21,776.58,787.39,764.5,784.21,948103.0,736781248.0
2013-10-22,781.03,781.03,763.86,766.4,809566.0,623986688.0
2013-10-23,774.04,837.0,773.4,800.11,2426586.0,1957187840.0
2013-10-24,802.02,836.37,788.66,826.83,2323487.0,1909977856.0
2013-10-25,822.37,877.71,817.92,854.17,2265821.0,1935859072.0
2013-10-28,852.27,853.54,824.92,835.09,1381659.0,1154607616.0
2013-10-29,836.37,915.87,836.37,898.06,3367096.0,2981260800.0
2013-10-30,890.43,921.59,878.34,915.87,2084561.0,1871874560.0
2013-10-31,906.33,910.78,874.53,884.07,1749896.0,1558479744.0
2013-11-01,882.8,897.42,868.17,882.16,1328451.0,1175747328.0
2013-11-04,889.16,896.15,856.72,862.44,1162964.0,1013876800.0
2013-11-05,845.91,870.71,824.28,868.8,1551894.0,1305185664.0
2013-11-06,852.9,857.35,830.64,836.37,1124634.0,951290048.0
2013-11-07,840.18,856.08,833.19,844.0,1079375.0,913998400.0
2013-11-08,833.19,861.17,831.91,847.81,1132169.0,958253504.0
2013-11-11,847.81,861.17,833.19,852.27,968289.0,823194176.0
2013-11-12,852.9,896.79,852.9,893.61,1709579.0,1510757376.0
2013-11-13,882.16,885.98,844.0,847.81,1299364.0,1127155584.0
2013-11-14,842.73,849.72,824.92,835.73,1516324.0,1262294144.0
2013-11-15,838.27,875.8,830.64,849.72,1520439.0,1306569856.0
2013-11-18,857.35,899.33,842.73,896.15,2014971.0,1761157760.0
2013-11-19,892.97,898.06,875.8,878.98,1313455.0,1161254272.0
2013-11-20,890.43,903.15,874.53,889.79,1108831.0,984763584.0
2013-11-21,882.16,887.88,857.35,886.61,1485290.0,1289349376.0
2013-11-22,882.8,884.07,869.44,869.44,847118.0,741591616.0
2013-11-25,852.27,877.07,849.72,858.63,836968.0,722870912.0
2013-11-26,858.63,866.9,852.27,856.72,616364.0,528774464.0
2013-11-27,852.9,878.98,850.36,863.08,906664.0,783820160.0
2013-11-28,863.08,877.07,861.17,866.26,973303.0,845915776.0
2013-11-29,877.71,883.43,862.44,864.99,975069.0,850388544.0
2013-12-02,867.53,894.24,861.81,874.53,1921845.0,1682918400.0
2013-12-03,870.08,878.98,845.91,861.17,1261652.0,1081622656.0
2013-12-04,858.63,880.89,849.72,864.99,1402165.0,1217121536.0
2013-12-05,863.72,866.26,850.36,854.17,955127.0,818132160.0
2013-12-06,856.72,857.35,842.09,845.27,756428.0,640155456.0
2013-12-09,845.91,851.63,838.27,838.91,657282.0,553192448.0
2013-12-10,845.91,848.45,839.55,845.27,509471.0,429632576.0
2013-12-11,839.55,842.09,806.47,816.65,1454678.0,1192542592.0
2013-12-12,808.38,818.56,805.2,809.02,625864.0,507708736.0
2013-12-13,806.47,807.11,791.84,798.21,676620.0,540933952.0
2013-12-16,795.02,816.01,795.02,810.93,873664.0,704816704.0
2013-12-17,813.47,819.19,802.66,809.02,578096.0,470046208.0
2013-12-18,807.75,817.29,804.57,811.56,365933.0,296740192.0
2013-12-19,812.83,817.29,795.02,795.02,560048.0,450676320.0
2013-12-20,795.66,800.11,757.5,757.5,1071246.0,826323840.0
2013-12-23,758.14,774.67,750.5,760.04,648019.0,495535264.0
2013-12-24,763.22,770.86,737.78,744.14,816585.0,617009152.0
2013-12-25,744.14,749.87,733.33,745.42,795414.0,589596288.0
2013-12-26,744.14,744.14,726.97,728.24,632529.0,463847168.0
2013-12-27,728.88,756.23,726.97,747.32,991575.0,733105792.0
2013-12-30,749.87,753.68,744.14,746.69,685112.0,512282784.0
2013-12-31,746.05,788.03,740.96,779.12,1300060.0,1002632448.0
2014-01-02,770.86,782.3,766.4,777.85,770276.0,596223744.0
2014-01-03,772.76,773.4,749.23,758.77,866506.0,656631296.0
2014-01-06,756.23,763.22,731.42,742.24,915251.0,679280384.0
2014-01-07,733.33,747.96,732.06,739.69,532071.0,393977568.0
2014-01-08,740.33,760.04,733.33,747.96,719739.0,538436160.0
2014-01-09,743.51,762.59,740.96,751.78,763370.0,576870528.0
2014-01-10,749.23,760.04,741.6,751.78,599349.0,450487744.0
2014-01-13,750.5,757.5,730.79,737.78,752925.0,559375168.0
2014-01-14,735.88,749.23,728.24,745.42,569836.0,420715264.0
2014-01-15,744.14,746.69,735.24,742.24,468520.0,346733024.0
2014-01-16,741.6,750.5,736.51,743.51,471044.0,350027744.0
2014-01-17,739.06,740.33,728.24,730.15,665881.0,487423200.0
2014-01-20,730.15,730.15,715.52,718.7,483035.0,349154112.0
2014-01-21,719.97,735.24,719.97,722.52,417903.0,303578624.0
2014-01-22,722.52,754.32,721.88,749.87,973373.0,723523200.0
2014-01-23,748.6,749.87,740.96,744.14,590446.0,439497024.0
2014-01-24,740.33,751.14,735.88,741.6,763000.0,567516096.0
2014-01-27,735.24,739.69,721.88,724.43,696515.0,508343008.0
2014-01-28,728.24,737.15,723.15,731.42,612690.0,446213152.0
2014-01-29,733.97,740.33,731.42,735.24,490715.0,361575328.0
2014-01-30,734.6,734.6,723.79,725.06,458182.0,332618208.0
2014-02-07,719.97,723.79,705.98,723.79,658403.0,470138336.0
2014-02-10,723.79,737.15,721.88,735.88,913849.0,670008704.0
2014-02-11,733.33,784.21,726.97,763.22,2060415.0,1569553152.0
2014-02-12,754.96,775.94,753.68,759.41,1092139.0,831733248.0
2014-02-13,752.41,795.02,750.5,777.22,1915337.0,1480576896.0
2014-02-14,770.22,775.31,760.68,768.31,915599.0,701905728.0
2014-02-17,769.58,774.04,754.96,761.32,957394.0,727601216.0
2014-02-18,757.5,758.77,739.06,741.6,937174.0,700246016.0
2014-02-19,738.42,771.49,738.42,763.22,1553685.0,1177763456.0
2014-02-20,758.77,779.12,747.32,747.96,1204874.0,919006400.0
2014-02-21,751.78,753.05,736.51,737.78,754688.0,559681280.0
2014-02-24,728.24,730.15,708.53,709.8,1049999.0,750803456.0
2014-02-25,710.43,721.88,699.62,700.89,862217.0,611611840.0
2014-02-26,701.53,713.61,699.62,706.62,641391.0,453164480.0
2014-02-27,709.16,721.88,700.26,714.89,872749.0,621811136.0
2014-02-28,710.43,714.89,691.99,707.89,701609.0,493549152.0
2014-03-03,700.89,704.71,695.17,702.17,672042.0,470295904.0
2014-03-04,698.99,700.89,686.9,698.35,829510.0,575054336.0
2014-03-05,692.63,698.35,676.09,680.54,838050.0,575251328.0
2014-03-06,681.18,690.08,668.46,684.99,829192.0,564310336.0
2014-03-07,683.72,695.81,681.81,686.9,768300.0,529718080.0
2014-03-10,680.54,681.81,651.92,655.74,855823.0,567573120.0
2014-03-11,655.74,660.82,642.38,651.28,708766.0,462135328.0
2014-03-12,653.19,666.55,647.47,658.28,809892.0,532491168.0
2014-03-13,666.55,686.27,659.55,671.64,985229.0,663461504.0
2014-03-14,663.37,669.73,653.19,656.37,708142.0,466403744.0
2014-03-17,662.1,667.82,657.64,665.91,586427.0,388751072.0
2014-03-18,665.91,668.46,657.01,660.19,678933.0,449377632.0
2014-03-19,658.28,658.28,645.56,651.28,570782.0,370332000.0
2014-03-20,650.01,654.46,639.2,642.38,715200.0,462702976.0
2014-03-21,640.47,695.81,637.93,686.27,1968196.0,1316754816.0
2014-03-24,684.99,695.17,676.09,686.27,1324705.0,908755200.0
2014-03-25,684.99,687.54,671.64,674.18,653681.0,444839360.0
2014-03-26,678.0,683.72,670.37,680.54,566344.0,383229632.0
2014-03-27,676.73,701.53,669.09,684.99,1262749.0,867999424.0
2014-03-28,680.54,697.08,678.63,685.63,837474.0,576611648.0
2014-03-31,690.08,695.81,678.63,684.99,504907.0,346029600.0
2014-04-01,681.81,692.63,680.54,686.9,442192.0,303939584.0
2014-04-02,686.27,700.26,682.45,693.9,723872.0,500530400.0
2014-04-03,697.08,700.89,684.36,684.99,713265.0,494227840.0
2014-04-04,680.54,688.17,673.55,686.27,537861.0,366585728.0
2014-04-08,685.63,730.79,685.63,717.43,2111444.0,1503024000.0
2014-04-09,716.79,721.88,709.8,711.71,876303.0,626176128.0
2014-04-10,712.98,737.78,709.8,722.52,1210761.0,876017984.0
2014-04-11,721.25,731.42,715.52,725.06,932762.0,674562240.0
2014-04-14,721.88,728.24,711.71,717.43,663094.0,476278752.0
2014-04-15,712.98,714.25,693.9,697.71,840679.0,589940416.0
2014-04-16,695.17,707.89,690.72,698.99,592192.0,414021984.0
2014-04-17,700.89,704.71,688.81,693.26,479364.0,333305056.0
2014-04-18,690.08,691.99,681.81,686.9,508701.0,349102656.0
2014-04-21,683.72,693.26,678.63,679.91,468784.0,321959264.0
2014-04-22,681.18,711.07,679.27,703.44,822744.0,569433664.0
2014-04-23,704.71,728.24,704.71,718.7,1872627.0,1346115072.0
2014-04-24,726.33,728.24,707.25,714.25,996832.0,712292416.0
2014-04-25,714.25,732.7,706.62,715.52,1123133.0,810796672.0
2014-04-28,715.52,717.43,697.08,701.53,827089.0,582533632.0
2014-04-29,700.89,715.52,694.53,709.8,650328.0,458216064.0
2014-04-30,711.07,713.61,705.35,708.53,408158.0,289386176.0
2014-05-05,705.98,706.62,688.81,698.99,634053.0,440413664.0
2014-05-06,694.53,705.35,693.26,696.44,421010.0,294197728.0
2014-05-07,693.9,696.44,690.08,690.08,380350.0,263547088.0
2014-05-08,688.81,709.16,687.54,695.17,596869.0,418459584.0
2014-05-09,695.17,707.89,693.26,702.8,506140.0,354936704.0
2014-05-12,709.16,725.06,700.89,721.25,946498.0,678608640.0
2014-05-13,720.61,722.52,711.71,714.25,480855.0,344109440.0
2014-05-14,712.98,727.61,712.98,719.34,654259.0,471890560.0
2014-05-15,718.7,721.88,709.16,711.71,491537.0,351067744.0
2014-05-16,711.71,721.25,711.07,716.79,490194.0,351626464.0
2014-05-19,716.79,717.43,708.53,716.79,410530.0,292426272.0
2014-05-20,715.52,721.25,710.43,714.89,323521.0,231625056.0
2014-05-21,712.34,723.79,704.71,720.61,413774.0,297218368.0
2014-05-22,720.61,741.6,718.07,724.43,973463.0,713100736.0
2014-05-23,725.06,738.42,722.52,736.51,653056.0,478107232.0
2014-05-26,740.96,740.96,728.88,736.51,496823.0,365020288.0
2014-05-27,733.33,744.14,731.42,736.51,447168.0,329865248.0
2014-05-28,735.88,739.69,724.43,737.78,671422.0,491816864.0
2014-05-29,737.15,746.69,730.79,731.42,569539.0,420664544.0
2014-05-30,730.79,739.06,728.88,731.42,501200.0,367350848.0
2014-06-03,731.42,743.51,731.42,732.06,437272.0,322371200.0
2014-06-04,732.06,732.7,715.52,720.61,509245.0,367011936.0
2014-06-05,718.7,727.61,718.07,726.97,387238.0,280049632.0
2014-06-06,727.61,730.15,718.07,723.79,293128.0,212129088.0
2014-06-09,721.88,733.97,719.97,730.15,492944.0,359580576.0
2014-06-10,732.7,747.32,729.51,747.32,977929.0,723590272.0
2014-06-11,742.87,753.05,739.69,749.23,681163.0,509141984.0
2014-06-12,744.31,755.91,742.76,751.27,474909.0,355905024.0
2014-06-13,750.5,803.11,748.95,782.99,1602028.0,1246107264.0
2014-06-16,778.35,792.28,775.26,783.77,1135028.0,889629952.0
2014-06-17,777.58,787.64,772.16,776.8,700324.0,546274880.0
2014-06-18,776.8,778.35,759.01,762.88,696062.0,534087744.0
2014-06-19,762.88,769.07,748.95,756.69,624370.0,474545248.0
2014-06-20,755.91,762.1,753.59,762.1,480892.0,364389984.0
2014-06-23,762.1,769.84,755.14,755.91,556875.0,423339296.0
2014-06-24,756.69,762.1,755.14,758.24,367829.0,279235072.0
2014-06-25,758.24,759.01,745.86,755.91,350600.0,263555600.0
2014-06-26,751.27,760.56,751.27,759.78,443170.0,335699968.0
2014-06-27,757.46,763.65,751.27,759.78,475011.0,359856064.0
2014-06-30,758.24,771.39,757.46,766.75,578043.0,442037472.0
2014-07-01,766.75,769.84,760.56,762.88,368282.0,281216672.0
2014-07-02,762.88,765.97,759.01,765.2,369701.0,281857216.0
2014-07-03,765.2,772.94,760.56,770.62,577613.0,443709920.0
2014-07-04,771.39,774.48,762.88,766.75,442428.0,339852544.0
2014-07-07,766.75,768.29,758.24,762.88,443398.0,337859968.0
2014-07-08,761.33,768.29,755.91,768.29,447308.0,341179840.0
2014-07-09,767.52,767.52,741.21,746.63,759834.0,573417344.0
2014-07-10,747.4,752.82,743.54,748.18,465624.0,348040192.0
2014-07-11,747.4,750.5,745.86,748.18,411420.0,307776992.0
2014-07-14,748.95,752.05,740.44,752.05,598566.0,446246592.0
2014-07-16,750.5,751.27,736.57,743.54,798365.0,592431488.0
2014-07-17,742.76,744.31,737.35,741.99,413686.0,306409312.0
2014-07-18,738.89,746.63,737.35,742.76,484827.0,360507392.0
2014-07-21,742.76,742.76,737.35,738.89,352839.0,260823472.0
2014-07-22,737.35,758.24,736.57,752.82,793190.0,594111744.0
2014-07-23,750.5,760.56,748.95,755.14,718233.0,541821248.0
2014-07-24,755.91,796.92,755.14,786.09,2333980.0,1820306688.0
2014-07-25,789.18,793.83,779.9,790.73,1103661.0,868778304.0
2014-07-28,793.83,843.34,792.28,834.06,2414185.0,1997922432.0
2014-07-29,837.15,858.82,830.19,837.15,1553330.0,1306061696.0
2014-07-30,837.15,858.82,830.19,831.74,1046937.0,880625344.0
2014-07-31,831.74,843.34,824.0,841.02,824320.0,685541120.0
2014-08-01,838.7,857.27,827.87,827.87,1104431.0,930971520.0
2014-08-04,827.87,845.67,820.13,845.67,1073560.0,896723520.0
2014-08-05,847.21,858.04,828.64,837.15,972167.0,817861952.0
2014-08-06,831.74,831.74,813.17,824.0,1078760.0,884436928.0
2014-08-07,824.0,826.32,810.85,812.4,770876.0,629404544.0
2014-08-08,814.72,821.68,809.3,815.49,718165.0,586028480.0
2014-08-11,817.04,831.74,817.04,828.64,803055.0,663290432.0
2014-08-12,824.0,824.77,813.94,820.13,621489.0,508251840.0
2014-08-13,818.59,828.64,811.62,824.0,689360.0,564717120.0
2014-08-14,826.32,831.74,813.17,815.49,676860.0,556638912.0
2014-08-15,815.49,822.45,808.53,818.59,872536.0,711373248.0
2014-08-18,819.36,827.1,816.26,824.0,761297.0,625059392.0
2014-08-19,824.0,825.55,813.17,818.59,750697.0,613961792.0
2014-08-20,817.81,817.81,807.75,810.07,740957.0,600953664.0
2014-08-21,808.53,810.07,793.05,800.02,817141.0,653438912.0
2014-08-22,796.15,805.43,793.83,800.79,622406.0,497919616.0
2014-08-25,800.79,800.79,787.64,789.96,658431.0,521445408.0
2014-08-26,788.41,794.6,784.54,788.41,596044.0,469882624.0
2014-08-27,788.41,803.88,786.86,792.28,740777.0,588959936.0
2014-08-28,792.28,793.05,784.54,785.32,567357.0,447046656.0
2014-08-29,785.32,793.05,784.54,793.05,444257.0,350689088.0
2014-09-01,792.28,799.24,786.86,796.92,630446.0,501154048.0
2014-09-02,800.79,811.62,792.28,808.53,1018476.0,816712384.0
2014-09-03,810.07,819.36,806.98,812.4,991235.0,807419392.0
2014-09-04,812.4,816.26,803.11,816.26,811879.0,657751232.0
2014-09-05,816.26,823.23,812.4,817.81,772742.0,631001536.0
2014-09-09,816.26,818.59,806.21,809.3,732442.0,593195200.0
2014-09-10,804.66,805.43,797.7,799.24,687071.0,549288832.0
2014-09-11,799.24,816.26,796.92,802.34,922130.0,743736320.0
2014-09-12,802.34,803.11,794.6,802.34,528175.0,421465536.0
2014-09-15,799.24,799.24,793.05,797.7,666165.0,530216256.0
2014-09-16,798.47,809.3,792.28,793.05,1070608.0,855746048.0
2014-09-17,796.92,800.79,789.18,793.83,719582.0,570332032.0
2014-09-18,789.96,809.3,787.64,799.24,993020.0,793783232.0
2014-09-19,796.92,804.66,793.83,803.11,737685.0,590539520.0
2014-09-22,799.24,800.02,775.26,778.35,1021302.0,802793600.0
2014-09-23,778.35,784.54,777.58,781.45,597327.0,466701920.0
2014-09-24,779.13,796.92,776.8,795.37,982995.0,774981760.0
2014-09-25,798.47,799.24,785.32,787.64,875221.0,693101952.0
2014-09-26,786.09,786.86,778.35,782.99,586309.0,458477952.0
2014-09-29,784.54,788.41,780.67,782.99,782410.0,613587456.0
2014-09-30,784.54,786.09,781.45,784.54,625535.0,490091136.0
2014-10-08,786.86,793.83,784.54,793.83,872016.0,688179584.0
2014-10-09,793.83,796.15,786.09,789.18,856126.0,676601216.0
2014-10-10,786.09,789.18,783.77,786.09,852191.0,669474240.0
2014-10-13,782.99,784.54,776.8,781.45,671925.0,524142432.0
2014-10-14,780.67,789.18,779.13,782.99,744314.0,582555072.0
2014-10-15,782.22,787.64,775.26,786.09,772460.0,604421632.0
2014-10-16,781.45,800.79,779.9,789.18,1710894.0,1355834880.0
2014-10-17,789.18,790.73,778.35,782.99,905392.0,709337216.0
2014-10-20,785.32,788.41,780.67,786.86,789922.0,619515008.0
2014-10-21,784.54,786.09,779.13,780.67,628560.0,491186144.0
2014-10-22,779.9,788.41,778.35,781.45,723088.0,566148288.0
2014-10-23,782.99,800.02,782.99,792.28,2049191.0,1625133824.0
2014-10-24,799.24,800.79,785.32,787.64,1061107.0,842529664.0
2014-10-27,781.45,783.77,772.16,775.26,942949.0,732278912.0
2014-10-28,777.58,788.41,777.58,786.86,685853.0,536920640.0
2014-10-29,788.41,803.11,784.54,796.92,1376842.0,1093979392.0
2014-10-30,797.7,816.26,789.96,806.98,1965379.0,1578266368.0
2014-10-31,812.4,878.16,809.3,853.4,4643968.0,3900875264.0
2014-11-03,863.46,871.2,849.53,859.59,2477459.0,2129642880.0
2014-11-04,862.69,865.01,834.06,839.48,1704763.0,1443563392.0
2014-11-05,839.48,847.21,824.77,837.15,1661962.0,1386577280.0
2014-11-06,837.15,843.34,830.96,838.7,833806.0,697762496.0
2014-11-07,836.38,880.48,833.29,844.12,2887864.0,2470577664.0
2014-11-10,854.95,870.42,840.25,861.91,2095551.0,1792128640.0
2014-11-11,859.59,900.6,856.5,871.97,3853370.0,3390990080.0
2014-11-12,865.78,867.33,850.31,866.56,1795844.0,1538194048.0
2014-11-13,865.01,878.93,853.4,854.95,1732412.0,1498070400.0
2014-11-14,851.08,851.85,835.61,845.67,1165200.0,980490624.0
2014-11-17,847.21,850.31,828.64,832.51,1149778.0,961843456.0
2014-11-18,830.96,836.38,817.04,820.91,1202384.0,989520768.0
2014-11-19,820.13,824.77,815.49,822.45,764701.0,627088000.0
2014-11-20,818.59,827.1,812.4,822.45,883464.0,724359488.0
2014-11-21,821.68,840.25,812.4,835.61,1482121.0,1223438976.0
2014-11-24,820.91,847.21,813.94,834.06,2878816.0,2397291008.0
2014-11-25,831.74,852.63,827.1,849.53,2026344.0,1704413952.0
2014-11-26,850.31,879.71,844.89,867.33,2823950.0,2437181184.0
2014-11-27,878.16,890.54,860.37,875.07,2719180.0,2386849792.0
2014-11-28,871.97,962.5,865.01,962.5,6261829.0,5793392128.0
2014-12-01,974.87,1008.92,940.06,943.15,5771172.0,5600612352.0
2014-12-02,939.28,1036.77,934.64,1015.11,4511266.0,4436545024.0
2014-12-03,1015.11,1074.68,983.39,1013.56,5166704.0,5328330240.0
2014-12-04,1016.65,1080.87,998.09,1080.1,4459269.0,4674285056.0
2014-12-05,1087.06,1178.36,1046.06,1124.2,5704589.0,6338168320.0
2014-12-08,1099.44,1199.25,1083.19,1178.36,5077280.0,5883664384.0
2014-12-09,1157.47,1201.57,1060.76,1060.76,5228600.0,6002899968.0
2014-12-10,1052.25,1111.05,1007.37,1097.89,4559647.0,4800983040.0
2014-12-11,1068.49,1128.07,1059.21,1077.0,2892551.0,3153661696.0
2014-12-12,1075.46,1098.67,1058.44,1078.55,2124710.0,2291244544.0
2014-12-15,1063.85,1063.85,1026.71,1050.7,2327664.0,2428185600.0
2014-12-16,1044.51,1113.37,1039.87,1113.37,3191212.0,3433988608.0
2014-12-17,1114.14,1212.4,1098.67,1188.42,5687100.0,6579202560.0
2014-12-18,1192.29,1203.12,1129.62,1152.05,3192735.0,3714889472.0
2014-12-19,1146.64,1175.27,1117.24,1160.56,2501461.0,2880581120.0
2014-12-22,1152.83,1250.32,1145.86,1186.87,4481513.0,5383744512.0
2014-12-23,1159.79,1182.23,1121.88,1141.22,2323675.0,2688160512.0
2014-12-24,1140.45,1148.96,1058.44,1088.61,2598223.0,2854208000.0
2014-12-25,1110.27,1141.22,1086.29,1136.58,2581427.0,2887581440.0
2014-12-26,1130.39,1174.49,1123.43,1168.3,3149854.0,3625690368.0
2014-12-29,1207.76,1241.8,1141.22,1154.38,3342529.0,3983923200.0
2014-12-30,1155.15,1206.21,1150.51,1199.25,3058095.0,3637484288.0
2014-12-31,1207.76,1228.65,1183.78,1225.56,3102022.0,3760218368.0
2015-01-05,1237.16,1259.6,1206.99,1239.48,3697040.0,4565387776.0
2015-01-06,1226.33,1268.11,1203.12,1220.91,2800043.0,3453446144.0
2015-01-07,1203.89,1224.78,1183.78,1197.7,2197362.0,2634796288.0
2015-01-08,1199.25,1204.67,1152.83,1157.47,1819434.0,2128003456.0
2015-01-09,1152.83,1227.88,1138.13,1166.75,3242171.0,3835378176.0
2015-01-12,1150.51,1164.43,1121.88,1142.77,2007588.0,2293104640.0
2015-01-13,1133.49,1152.83,1130.39,1135.81,1055789.0,1204987136.0
2015-01-14,1143.54,1176.04,1137.35,1145.86,1632433.0,1889296640.0
2015-01-15,1148.96,1187.64,1138.13,1187.64,1605473.0,1868795904.0
2015-01-16,1191.51,1208.54,1174.49,1189.19,2010891.0,2403346176.0
2015-01-19,1083.97,1127.3,1070.04,1070.04,2762177.0,3016203008.0
2015-01-20,1070.04,1087.84,1049.15,1070.04,1927102.0,2064280576.0
2015-01-21,1073.91,1129.62,1063.85,1115.69,2508085.0,2758192640.0
2015-01-22,1109.5,1123.43,1095.57,1106.41,1622076.0,1801436288.0
2015-01-23,1111.05,1131.94,1106.41,1114.14,1885955.0,2108746752.0
2015-01-26,1111.05,1117.24,1095.57,1109.5,1366928.0,1508446592.0
2015-01-27,1110.27,1111.82,1070.04,1082.42,1731262.0,1881058944.0
2015-01-28,1073.14,1106.41,1067.72,1087.84,1603802.0,1742175744.0
2015-01-29,1069.27,1083.97,1063.85,1075.46,1314127.0,1408825344.0
2015-01-30,1077.78,1092.48,1064.62,1077.78,1202152.0,1298735744.0
2015-02-02,1052.25,1067.72,1048.38,1054.57,1112732.0,1176949504.0
2015-02-03,1066.17,1082.42,1053.79,1079.33,1141706.0,1217876608.0
2015-02-04,1083.19,1086.29,1059.98,1060.76,1043832.0,1122666752.0
2015-02-05,1106.41,1116.46,1064.62,1066.95,2473445.0,2710523904.0
2015-02-06,1059.21,1079.33,1036.77,1045.28,1331776.0,1411298560.0
2015-02-09,1044.51,1058.44,1022.84,1046.06,1223438.0,1273141120.0
2015-02-10,1043.73,1069.27,1038.32,1065.4,936883.0,991823744.0
2015-02-11,1066.17,1071.59,1058.44,1062.3,716482.0,763414592.0
2015-02-12,1063.85,1075.46,1053.79,1072.36,786749.0,838611264.0
2015-02-13,1077.78,1097.12,1070.81,1079.33,1147385.0,1244514816.0
2015-02-16,1079.33,1083.97,1062.3,1077.0,932135.0,999898496.0
2015-02-17,1080.1,1091.7,1077.78,1082.42,879518.0,954430208.0
2015-02-25,1086.29,1087.06,1064.62,1067.72,746265.0,799193600.0
2015-02-26,1067.72,1089.38,1052.25,1088.61,1325489.0,1424064896.0
2015-02-27,1087.84,1095.57,1080.1,1082.42,1025669.0,1115146112.0
2015-03-02,1085.52,1090.16,1073.14,1085.52,1316769.0,1423603328.0
2015-03-03,1081.65,1081.65,1051.47,1052.25,1369346.0,1457305088.0
2015-03-04,1053.79,1061.53,1044.51,1049.92,1053331.0,1108145408.0
2015-03-05,1044.51,1046.83,1028.26,1035.22,1070950.0,1109152000.0
2015-03-06,1034.45,1045.28,1032.9,1039.87,719970.0,748959104.0
2015-03-09,1042.19,1109.5,1030.58,1094.8,2850323.0,3067985664.0
2015-03-10,1083.19,1092.48,1065.4,1065.4,1790989.0,1927581952.0
2015-03-11,1066.95,1089.38,1066.95,1072.36,1167562.0,1258356096.0
2015-03-12,1098.67,1157.47,1089.38,1129.62,4271804.0,4805590528.0
2015-03-13,1152.83,1207.76,1145.09,1159.79,4089373.0,4799934976.0
2015-03-16,1168.3,1199.25,1154.38,1192.29,2867318.0,3387198720.0
2015-03-17,1200.02,1222.46,1179.91,1191.51,2533045.0,3020408576.0
2015-03-18,1188.42,1205.44,1183.0,1200.02,2366521.0,2823982848.0
2015-03-19,1197.7,1197.7,1169.85,1175.27,2042497.0,2413982208.0
2015-03-20,1175.27,1203.12,1165.21,1185.32,2554438.0,3027315200.0
2015-03-23,1186.1,1203.89,1186.1,1193.83,2303261.0,2750596608.0
2015-03-24,1193.83,1206.21,1177.59,1187.64,2015217.0,2396553472.0
2015-03-25,1182.23,1185.32,1152.05,1153.6,2056931.0,2396613888.0
2015-03-26,1149.73,1193.06,1138.13,1169.08,1923061.0,2246003712.0
2015-03-27,1168.3,1183.0,1149.73,1166.75,1354046.0,1577607040.0
2015-03-30,1178.36,1233.29,1168.3,1211.63,3337961.0,4014724352.0
2015-03-31,1241.03,1284.36,1209.31,1218.59,3532568.0,4393135104.0
2015-04-01,1224.01,1248.77,1203.12,1234.84,2123944.0,2608976896.0
2015-04-02,1244.9,1248.77,1208.54,1222.46,1817008.0,2222670592.0
2015-04-03,1214.72,1233.29,1207.76,1226.33,1854624.0,2262844416.0
2015-04-07,1249.54,1312.21,1249.54,1300.61,3826333.0,4898119680.0
2015-04-08,1309.89,1398.87,1288.23,1386.49,4357765.0,5784459264.0
2015-04-09,1388.81,1473.92,1371.79,1392.68,4101102.0,5794632192.0
2015-04-10,1392.68,1531.95,1381.07,1531.95,4317134.0,6339649024.0
2015-04-13,1592.2,1607.19,1512.59,1549.12,5132612.0,8021096960.0
2015-04-14,1545.37,1545.37,1507.91,1526.64,2639762.0,4020209664.0
2015-04-15,1526.64,1618.43,1507.91,1559.42,3649027.0,5746875392.0
2015-04-16,1530.39,1601.57,1521.96,1592.2,2634458.0,4102824448.0
2015-04-17,1639.03,1639.03,1573.47,1585.65,2786196.0,4447332864.0
